address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"806 N Church Ave, Louisville, MS, 39339",3017,159,7160173.0,33.11411,-89.055214,True,Non_Exact,"806 S CHURCH AVE, LOUISVILLE, MS, 39339",L,28,909787,950300
"500 N Holmen Dr Ste 524, Holmen, WI, 54636",4023,063,7529462.0,43.970158,-91.264305,True,Non_Exact,"500 HOLMEN DR N, HOLMEN, WI, 54636",R,55,636182171,010201
"572 W Ramsey St, Banning, CA, 92220",,,1864992.0,,,False,,,,,,
"302 Main St, Old Town, ME, 44681",,,2259238.0,,,False,,,,,,
"355 E 21st St, San Bernardino, CA, 92404",1007,071,658590.0,34.134068,-117.277534,True,Non_Exact,"355 E 21ST ST, SAN BERNARDINO, CA, 92404",R,06,144655187,006301
"46026 St Hwy 65, McGregor, MN, 55760",2077,001,7474671.0,46.68202,-93.316925,True,Non_Exact,"46026 STATE HWY 65, MCGREGOR, MN, 55760",R,27,162614490,770400
"4290 E Florida Ave, Hemet, CA, 92544",1009,065,2601298.0,33.747765,-116.92606,True,Exact,"4290 FLORIDA AVE, HEMET, CA, 92544",L,06,194758391,043311
"1451 Adams St S, Shakopee, MN, 55379",,,7550310.0,,,False,,,,,,
"104 W Main St, Goldendale, WA, 98620",,,660793.0,,,False,,,,,,
"9250 N Coachline Blvd, Tucson, AZ, 85743",1058,019,1733863.0,32.374336,-111.12749,True,Exact,"9250 N COACHLINE BLVD, TUCSON, AZ, 85743",R,04,121410280,004427
"205 Main St W, Isle, MN, 56342",,,657975.0,,,False,,,,,,
"1500 14th St W Ste 150, Williston, ND, 58801",,,7319898.0,,,False,,,,,,
"72143 29 Palms Hwy, Twentynine Palms, CA, 92277",,,119647.0,,,False,,,,,,
"213 H St E, Poplar, MT, 59255",,,2955641.0,,,False,,,,,,
"824 N Beaver St, Flagstaff, AZ, 86001",2023,005,769352.0,35.205544,-111.64667,True,Non_Exact,"824 N BEAVER ST, FLAGSTAFF, AZ, 86001",R,04,188860760,001200
"7190 State Highway 139, Long Lake, WI, 54542",,,7445739.0,,,False,,,,,,
"215 N 2nd St, El Cajon, CA, 92021",2004,073,1537299.0,32.79703,-116.93573,True,Non_Exact,"215 N 2ND ST, EL CAJON, CA, 92021",R,06,195743693,015701
"7001 State Route 155, Omak, WA, 98841",,,7010537.0,,,False,,,,,,
"333 S Palm Canyon Dr Ste 4, Palm Springs, CA, 92262",,,7497520.0,,,False,,,,,,
"5620 N Us Highway 89, Flagstaff, AZ, 86004",2018,005,769911.0,35.232243,-111.57683,True,Exact,"5620 US HWY 89, FLAGSTAFF, AZ, 86004",L,04,188864357,000500
"1155 W Cleveland St, Saint Johns, AZ, 85936",3049,001,621996.0,34.506523,-109.38185,True,Non_Exact,"1155 W CLEVELAND ST, SAINT JOHNS, AZ, 85936",L,04,172216258,970200
"1699 Bienville Blvd, Ocean Springs, MS, 39564",1017,059,995778.0,30.416286,-88.81587,True,Exact,"1699 BIENVILLE BLVD, OCEAN SPRINGS, MS, 39564",R,28,640016439,040500
"1295 N 2nd St, El Cajon, CA, 92021",2009,073,1398528.0,32.812904,-116.935715,True,Non_Exact,"1295 N 2ND ST, EL CAJON, CA, 92021",R,06,195333284,016401
"27343 County Highway 34, Richwood, MN, 56577",,,1853503.0,,,False,,,,,,
"10514 Main St, Hayward, WI, 54843",3052,113,7545366.0,46.013905,-91.48377,True,Exact,"10514 MAIN ST, HAYWARD, WI, 54843",R,55,635608321,100300
"626 Market St, Nekoosa, WI, 54457",4018,141,1416111.0,44.31546,-89.89549,True,Exact,"626 MARKET ST, NEKOOSA, WI, 54457",R,55,51288752,011700
"430 Old Whitetail Dr NW, Bemidji, MN, 56601",,,1821994.0,,,False,,,,,,
"310 E Ramsey St, Banning, CA, 92220",,,765771.0,,,False,,,,,,
"151 Old Highway 8, Lyle, WA, 98635",,,7298950.0,,,False,,,,,,
"N5983 State Highway 54, Black River Falls, WI, 54615",1060,053,1975090.0,44.28,-90.86757,True,Exact,"N5983 STATE HWY 54, BLACK RIVER FALLS, WI, 54615",L,55,50692390,960400
"1449 W Ramsey St, Banning, CA, 92220",,,1926160.0,,,False,,,,,,
"3965 E River Rd, Mount Pleasant, MI, 48858",,,7492787.0,,,False,,,,,,
"3699 Highway 95 Ste 100, Bullhead City, AZ, 86442",3011,015,7456660.0,35.05004,-114.58907,True,Non_Exact,"3699 STATE RTE 95, BULLHEAD CITY, AZ, 86442",L,04,190326100,951900
"403 S Church Ave, Louisville, MS, 39339",2055,159,660671.0,33.129326,-89.05545,True,Non_Exact,"403 N CHURCH AVE, LOUISVILLE, MS, 39339",L,28,608054255,950300
"430 E Beacon St, Philadelphia, MS, 39350",1034,099,663652.0,32.771698,-89.10775,True,Exact,"430 BEACON ST, PHILADELPHIA, MS, 39350",R,28,157763741,010400
"915 W Alameda St, Santa Fe, NM, 87501",,,7541906.0,,,False,,,,,,
"2609 S Michigan St, South Bend, IN, 46614",4026,141,1402881.0,41.64747,-86.249664,True,Non_Exact,"2609 S MICHIGAN ST, SOUTH BEND, IN, 46614",R,18,8056727,003300
"319 1st St N, Ulen, MN, 56585",,,1407146.0,,,False,,,,,,
"1204 Hwy 371, Gallup, NM, 87301",,,2222404.0,,,False,,,,,,
"2465 E Palm Canyon Dr, Palm Springs, CA, 92264",,,2608298.0,,,False,,,,,,
"901 Spruce St Ste 4, Dowagiac, MI, 49047",1012,027,1425303.0,41.984352,-86.12184,True,Exact,"901 SPRUCE ST, DOWAGIAC, MI, 49047",R,26,22571455,002200
"1600 S 92nd Pl Ste C, Seattle, WA, 98108",1011,033,7345758.0,47.52103,-122.31239,True,Non_Exact,"1600 S 92ND PL, SEATTLE, WA, 98108",L,53,239763136,026400
"400 W Henry St, Greenwood, MS, 38930",2002,083,1407244.0,33.514973,-90.183586,True,Non_Exact,"400 W HENRY ST, GREENWOOD, MS, 38930",L,28,1050184,950800
"280 E 40th St, San Bernardino, CA, 92404",3023,071,119917.0,34.16497,-117.27954,True,Non_Exact,"280 E 40TH ST, SAN BERNARDINO, CA, 92404",L,06,144654033,004505
"5048 State Highway 84 NE, Longville, MN, 56655",2168,021,1901388.0,46.987396,-94.2108,True,Non_Exact,"5048 STATE HWY 84, LONGVILLE, MN, 56655",L,27,162719870,960200
"824 Ashmun St, Sault Sainte Marie, MI, 49783",2035,033,1424551.0,46.49364,-84.35071,True,Exact,"824 ASHMUN ST, SAULT SAINTE MARIE, MI, 49783",L,26,130548931,970300
"10 4th St W, Hardin, MT, 59034",1100,003,7465821.0,45.73238,-107.606064,True,Exact,"10 4TH ST W, HARDIN, MT, 59034",R,30,612220639,000100
"406 Main Ave, Callaway, MN, 56521",2175,005,1406797.0,46.980907,-95.9093,True,Exact,"406 MAIN AVE, CALLAWAY, MN, 56521",R,27,167949342,940000
"3560 N Zaragoza Rd Ste 207, El Paso, TX, 79938",,,7526884.0,,,False,,,,,,
"68 Cities Of Gold Rd, Santa Fe, NM, 87506",1056,049,7180668.0,35.883945,-106.01413,True,Exact,"68 CITIES OF GOLD RD, SANTA FE, NM, 87506",R,35,169429077,940600
"1990 E Garrison St, Eagle Pass, TX, 78852",1006,323,4040545.0,28.70612,-100.48777,True,Non_Exact,"1990 E GARRISON ST, EAGLE PASS, TX, 78852",R,48,183358876,950601
"763 Wilson St, Wetumpka, AL, 36092",1032,051,1678933.0,32.5281,-86.20553,True,Exact,"763 WILSON ST, WETUMPKA, AL, 36092",L,01,1363499,030702
"108 Adams St, Macon, MS, 39341",,,1407273.0,,,False,,,,,,
"775 Hwy 59 S, Mahnomen, MN, 56557",,,1407020.0,,,False,,,,,,
"121 S 2nd St, Malta, MT, 59538",,,1407803.0,,,False,,,,,,
"2200 Harvard Way, Reno, NV, 89502",2002,031,333018.0,39.503716,-119.7858,True,Exact,"2200 HARVARD WAY, RENO, NV, 89502",L,32,107052431,002211
"5987 State Highway 70, Pine City, MN, 55063",,,7412285.0,,,False,,,,,,
"1221 E Lynwood Dr, San Bernardino, CA, 92404",,,803333.0,,,False,,,,,,
"522 Crossroads Sq, Sedro Woolley, WA, 98284",2014,057,1415723.0,48.50631,-122.24861,True,Exact,"522 CROSSROADS SQ, SEDRO WOOLLEY, WA, 98284",R,53,183676296,951500
"3 Water St, Howland, ME, 4448.",1127,019,7587081.0,45.241047,-68.658,True,Exact,"3 WATER ST, HOWLAND, ME, 04448",R,23,123614921,028500
"168 NW Birch St, Pilot Rock, OR, 97868",1199,059,1447945.0,45.482037,-118.835144,True,Non_Exact,"168 SW BIRCH ST, PILOT ROCK, OR, 97868",R,41,170412443,951400
"21509 State Route 410 E, Bonney Lake, WA, 98391",,,7329318.0,,,False,,,,,,
"3709 Beachview Dr, Ocean Springs, MS, 39564",2016,059,2269483.0,30.394966,-88.759544,True,Exact,"3709 BEACHVIEW DR, OCEAN SPRINGS, MS, 39564",L,28,89259482,040900
"1010 6th Ave N, Glasgow, MT, 59230",1036,105,2626104.0,48.20236,-106.63986,True,Exact,"1010 6TH AVE N, GLASGOW, MT, 59230",R,30,166992938,100500
"7750 Palm Ave, Highland, CA, 92346",1002,071,802413.0,34.11377,-117.20879,True,Exact,"7750 PALM AVE, HIGHLAND, CA, 92346",R,06,144662185,007604
"300 1st Ave, Poplar, MT, 59255",4064,085,1465936.0,48.11023,-105.19549,True,Non_Exact,"300 1ST AVE W, POPLAR, MT, 59255",L,30,642071801,940002
"805 3rd St, Langdon, ND, 58249",1034,019,703955.0,48.760296,-98.36827,True,Exact,"805 3RD ST, LANGDON, ND, 58249",R,38,181361496,950900
"28420 Yosemite Springs Pkwy, Coarsegold, CA, 93614",2024,039,961207.0,37.16001,-119.746315,True,Exact,"28420 YOSEMITE SPRINGS PKWY, COARSEGOLD, CA, 93614",L,06,102372356,000106
"6326 33rd Ave NE, Marysville, WA, 98271",3060,061,7577825.0,48.054024,-122.18724,True,Exact,"6326 33RD AVE NE, MARYSVILLE, WA, 98271",L,53,617670219,940001
"12559 Us Highway 101 N, Smith River, CA, 95567",,,1418075.0,,,False,,,,,,
"504 9th Ave SE, Watertown, SD, 57201",5026,029,1457102.0,44.89181,-97.102875,True,Non_Exact,"504 9TH ST SE, WATERTOWN, SD, 57201",R,46,200730264,954400
"15870 W 1st St, Hayward, WI, 54843",1039,113,7539071.0,46.02061,-91.491455,True,Non_Exact,"15870 N 1ST ST, HAYWARD, WI, 54843",L,55,194429261,100300
"300 1st St W, Fosston, MN, 56542",4040,119,7521745.0,47.575745,-95.750885,True,Non_Exact,"300 1ST ST E, FOSSTON, MN, 56542",L,27,171431238,021000
"10 Central Ave S, Laporte, MN, 56461",,,3639673.0,,,False,,,,,,
"16290 Hwy 13 S, Prior Lake, MN, 55372",,,1407151.0,,,False,,,,,,
"719 E Main St, Rangely, CO, 81648",,,1397574.0,,,False,,,,,,
"100 N Church St, Bloomfield, NM, 87413",,,626511.0,,,False,,,,,,
"2900 W Lisbon Ave, Milwaukee, WI, 53208",1006,079,1415963.0,43.053795,-87.95007,True,Non_Exact,"2900 W LISBON AVE, MILWAUKEE, WI, 53208",R,55,77739849,009700
"27132 Baseline St, Highland, CA, 92346",1021,071,803849.0,34.12126,-117.21174,True,Exact,"27132 BASELINE ST, HIGHLAND, CA, 92346",L,06,640889875,007409
"123 S 27th St, Billings, MT, 59101",,,699390.0,,,False,,,,,,
"1630 Commanche Ave, Green Bay, WI, 54313",2009,009,2907306.0,44.492256,-88.10365,True,Exact,"1630 COMMANCHE AVE, GREEN BAY, WI, 54313",R,55,148110500,021302
"704 E Highland Ave, San Bernardino, CA, 92404",3005,071,803346.0,34.135906,-117.27225,True,Non_Exact,"704 E HIGHLAND AVE, SAN BERNARDINO, CA, 92404",L,06,614816790,006201
"1031 Broadway, El Cajon, CA, 92021",3000,073,1398106.0,32.807697,-116.94689,True,Exact,"1031 BROADWAY, EL CAJON, CA, 92021",R,06,195662424,016302
"105 Main St, Mattawamkeag, ME, 4459.",1061,019,7587139.0,45.50361,-68.35614,True,Exact,"105 MAIN ST, MATTAWAMKEAG, ME, 04459",R,23,123655479,025500
"302 S Lake Ave, Duluth, MN, 55802",2006,137,1495811.0,46.782917,-92.09557,True,Non_Exact,"302 S LAKE AVE, DULUTH, MN, 55802",L,27,163214609,001900
"727 E Brundage Ln Ste A, Sheridan, WY, 82801",,,5596246.0,,,False,,,,,,
"801 W Park Ave Rear, Greenwood, MS, 38930",4001,083,1407307.0,33.52775,-90.20175,True,Non_Exact,"801 W PARK AVE, GREENWOOD, MS, 38930",R,28,1059015,950600
"786 9th St, Arcata, CA, 95521",5015,023,763036.0,40.868984,-124.0866,True,Exact,"786 9TH ST, ARCATA, CA, 95521",R,06,112992372,001000
"6 Amos Rd, Preston, CT, 63658",2014,011,3836491.0,41.52482,-71.97765,True,Non_Exact,"6 AMOS RD, PRESTON, CT, 06365",R,09,56835505,700100
"25 W Main St, Cut Bank, MT, 59427",,,1407825.0,,,False,,,,,,
"2929 W Valencia Rd, Tucson, AZ, 85746",1000,019,1606106.0,32.133762,-111.029976,True,Non_Exact,"2929 W VALENCIA RD, TUCSON, AZ, 85746",L,04,121162942,004321
"366 S Palm Canyon Dr, Palm Springs, CA, 92262",,,373218.0,,,False,,,,,,
"519 State Road 82 W, Mauston, WI, 53948",,,1415974.0,,,False,,,,,,
"109 N 1st St 101, La Conner, WA, 98257",,,1955461.0,,,False,,,,,,
"119 N Main St, Plentywood, MT, 59254",,,626984.0,,,False,,,,,,
"2220 Us Highway 41 S, Marquette, MI, 49855",,,7508888.0,,,False,,,,,,
"840 W Main St, Riverton, WY, 82501",,,1416257.0,,,False,,,,,,
"1414 W Fair Ave, Marquette, MI, 49855",4011,103,659524.0,46.556793,-87.4159,True,Non_Exact,"1414 W FAIR AVE, MARQUETTE, MI, 49855",R,26,182063867,000700
"6021 Washington Ave, Ocean Springs, MS, 39564",3016,059,1407284.0,30.430279,-88.82937,True,Exact,"6021 WASHINGTON AVE, OCEAN SPRINGS, MS, 39564",L,28,89270015,040400
"4794 N Virginia St, Reno, NV, 89506",,,925753.0,,,False,,,,,,
"790 Jamacha Rd, El Cajon, CA, 92019",4000,073,325842.0,32.785637,-116.92791,True,Exact,"790 JAMACHA RD, EL CAJON, CA, 92019",R,06,195333837,015404
"Main St, Eagle Butte, SD, 57625",,,1447562.0,,,False,,,,,,
"180 N State St, Saint Ignace, MI, 49781",3016,097,3584925.0,45.86811,-84.724846,True,Non_Exact,"180 N STATE ST, SAINT IGNACE, MI, 49781",L,26,130710134,950500
"4040 Westcliff Dr, Hood River, OR, 97031",5001,027,2479594.0,45.71038,-121.555435,True,Exact,"4040 WESTCLIFF DR, HOOD RIVER, OR, 97031",L,41,642053725,950200
"2000 Paul Bunyan Dr NW, Bemidji, MN, 56601",,,2626128.0,,,False,,,,,,
"545 Nichols Blvd, Sparks, NV, 89431",3012,031,1906803.0,39.536575,-119.737785,True,Exact,"545 NICHOLS BLVD, SPARKS, NV, 89431",R,32,640022339,003000
"31993 280th St, Aitkin, MN, 56431",2051,001,1867174.0,46.41803,-93.51484,True,Exact,"31993 280TH ST, AITKIN, MN, 56431",R,27,162601100,790501
"602 Main St, Tower, MN, 55790",4107,137,1406884.0,47.80529,-92.27652,True,Exact,"602 MAIN ST, TOWER, MN, 55790",L,27,163187390,015400
"519 3rd St, Langdon, ND, 58249",1101,019,1411171.0,48.757736,-98.36827,True,Exact,"519 3RD ST, LANGDON, ND, 58249",R,38,181361526,950900
"900 W Broadway Ave, Bloomfield, NM, 87413",2011,045,769494.0,36.711277,-107.96753,True,Non_Exact,"900 E BROADWAY AVE, BLOOMFIELD, NM, 87413",L,35,627781510,000705
"209 Main St, New Effington, SD, 57255",3134,109,2457492.0,45.85668,-96.92011,True,Exact,"209 MAIN ST, NEW EFFINGTON, SD, 57255",L,46,196102626,940700
"134 La Rue Medecine St, Marksville, LA, 71351",5040,009,666189.0,31.132187,-92.081024,True,Exact,"134 LA RUE MEDECINE ST, MARKSVILLE, LA, 71351",L,22,13154406,030400
"27364 State Highway 18, Garrison, MN, 56450",2079,035,1425823.0,46.29684,-93.82538,True,Exact,"27364 STATE HWY 18, GARRISON, MN, 56450",R,27,611819350,951600
"301 Bridge St, Charlevoix, MI, 49720",,,662819.0,,,False,,,,,,
"24136 St Hwy 35, Siren, WI, 54872",2031,013,7580353.0,45.791367,-92.381035,True,Non_Exact,"24136 STATE HWY 35, SIREN, WI, 54872",R,55,167461108,970800
"514 1st St W, Fosston, MN, 56542",,,7219899.0,,,False,,,,,,
"1270 Michigan Ave E, Battle Creek, MI, 49014",,,3627704.0,,,False,,,,,,
