address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"744 Tunica Dr E, Marksville, LA, 71351",1081,009,1473690.0,31.113379,-92.065025,True,Exact,"744 TUNICA DR E, MARKSVILLE, LA, 71351",L,22,637320472,030400
"28841 Military Rd S, Federal Way, WA, 98003",3000,033,1649040.0,47.342937,-122.30117,True,Exact,"28841 MILITARY RD S, FEDERAL WAY, WA, 98003",L,53,641259012,030005
"1620 E Highland Ave, San Bernardino, CA, 92404",1012,071,7616186.0,34.135868,-117.25201,True,Non_Exact,"1620 E HIGHLAND AVE, SAN BERNARDINO, CA, 92404",L,06,144656159,006204
"501 W Main St, Hartford, MI, 49057",2015,159,7351908.0,42.20736,-86.15881,True,Non_Exact,"501 E MAIN ST, HARTFORD, MI, 49057",L,26,34751422,011400
"1302 Old Highway 2 41, Bark River, MI, 49807",,,775644.0,,,False,,,,,,
"700 2nd St, Havre, MT, 59501",,,2273158.0,,,False,,,,,,
"7885 Guemes Island Rd, Anacortes, WA, 98221",1034,057,5603692.0,48.53019,-122.62467,True,Exact,"7885 GUEMES ISLAND RD, ANACORTES, WA, 98221",R,53,183641524,950100
"4779 S Dry Creek Rd, Port Angeles, WA, 98363",2042,009,7371237.0,48.10262,-123.514824,True,Exact,"4779 S DRY CREEK RD, PORT ANGELES, WA, 98363",R,53,150847621,001500
"332 W Broadway, Browns Valley, MN, 56219",2022,155,568295.0,45.595234,-96.826454,True,Exact,"332 BROADWAY, BROWNS VALLEY, MN, 56219",R,27,196078487,460200
"10831 W Sunset Hwy, Airway Heights, WA, 99001",2000,063,7492496.0,47.642952,-117.56175,True,Non_Exact,"10831 W SUNSET HWY, AIRWAY HEIGHTS, WA, 99001",R,53,189866800,010401
"3441 Ascencion St, El Paso, TX, 79938",1031,141,7459684.0,31.79492,-106.16556,True,Non_Exact,"3441 N ASCENCION ST, EL PASO, TX, 79938",R,48,642467905,010341
"1470 E Florida Ave, Hemet, CA, 92544",1004,065,747247.0,33.74762,-116.95672,True,Exact,"1470 FLORIDA AVE, HEMET, CA, 92544",L,06,194756500,043309
"5310 88th St NE, Marysville, WA, 98270",1005,061,757757.0,48.075222,-122.15874,True,Exact,"5310 88TH ST NE, MARYSVILLE, WA, 98270",R,53,187747754,052906
"235 Hwy 21 Byp, Frisco City, AL, 36445",,,51821.0,,,False,,,,,,
"359 Main St, Placerville, CA, 95667",3005,017,623253.0,38.72856,-120.80181,True,Exact,"359 MAIN ST, PLACERVILLE, CA, 95667",L,06,607157301,031200
"851 Moore St, Sedro Woolley, WA, 98284",5014,057,2487727.0,48.510468,-122.22654,True,Exact,"851 MOORE ST, SEDRO WOOLLEY, WA, 98284",L,53,183643626,951500
"85 W Washington St, Burns, OR, 97720",,,7361454.0,,,False,,,,,,
"1638 Us Highway 31 S Ste 200, Manistee, MI, 49660",,,970528.0,,,False,,,,,,
"525 E Main St, Hartford, MI, 49057",,,71681.0,,,False,,,,,,
"3020 Green Valley Rd Ste B, Shingle Springs, CA, 95682",,,2241613.0,,,False,,,,,,
"45 Lady Luck Dr, Hinckley, MN, 55037",,,7382320.0,,,False,,,,,,
"212 W Park Ave, Greenwood, MS, 38930",,,1969520.0,,,False,,,,,,
"502 W Washington St, Marquette, MI, 49855",1011,103,7331409.0,46.54467,-87.40271,True,Non_Exact,"502 W WASHINGTON ST, MARQUETTE, MI, 49855",R,26,182034871,000400
"1020 W Maloney Ave Ste B, Gallup, NM, 87301",2033,031,7428431.0,35.529057,-108.75685,True,Non_Exact,"1020 W MALONEY AVE, GALLUP, NM, 87301",R,35,178847609,945300
"20373 Viking Ave NW Unit A, Poulsbo, WA, 98370",2060,035,7577704.0,47.74843,-122.65469,True,Exact,"20373 VIKING AVE NW, POULSBO, WA, 98370",L,53,187664363,090202
"533 S Main St, Standish, MI, 48658",3012,011,1981525.0,43.989212,-83.958176,True,Non_Exact,"533 N MAIN ST, STANDISH, MI, 48658",L,26,160921969,970500
"3181 Lake Earl Dr, Crescent City, CA, 95531",,,1420480.0,,,False,,,,,,
"734 Main St, Burke, SD, 57523",2138,053,80421.0,43.183105,-99.292206,True,Exact,"734 MAIN ST, BURKE, SD, 57523",R,46,174555735,971200
"516 Morgan St, Davenport, WA, 99122",,,129281.0,,,False,,,,,,
"2727 W North Ave, Milwaukee, WI, 53208",1008,079,526762.0,43.060593,-87.9479,True,Non_Exact,"2727 W NORTH AVE, MILWAUKEE, WI, 53208",L,55,77738403,009900
"300 State Highway 13, Wisconsin Dells, WI, 53965",,,1683785.0,,,False,,,,,,
"7421 Valley Ave E, Tacoma, WA, 98424",1014,053,1969895.0,47.22599,-122.330956,True,Exact,"7421 VALLEY AVE E, TACOMA, WA, 98424",L,53,627704867,940009
"2801 S Graham St, Seattle, WA, 98108",3000,033,744270.0,47.546272,-122.29681,True,Non_Exact,"2801 S GRAHAM ST, SEATTLE, WA, 98108",R,53,186595594,011002
"206 N Mill St, La Farge, WI, 54639",4047,123,7401740.0,43.573177,-90.64129,True,Non_Exact,"206 S MILL ST, LA FARGE, WI, 54639",R,55,48635435,960200
"285 E Plumb Ln, Reno, NV, 89502",2022,031,362735.0,39.50572,-119.800835,True,Exact,"285 PLUMB LN, RENO, NV, 89502",L,32,107052143,000201
"214 N Franklin St, Mount Pleasant, MI, 48858",,,2907678.0,,,False,,,,,,
"1102 State Ave, Marysville, WA, 98270",4003,061,1786663.0,48.059772,-122.176926,True,Exact,"1102 STATE AVE, MARYSVILLE, WA, 98270",R,53,187743098,052903
"1512 Ashmun St, Sault Sainte Marie, MI, 49783",3039,033,72708.0,46.48608,-84.3536,True,Exact,"1512 ASHMUN ST, SAULT SAINTE MARIE, MI, 49783",L,26,130560481,970300
"215 Maple St S, Turtle Lake, WI, 54889",2062,005,621592.0,45.39333,-92.142395,True,Exact,"215 MAPLE ST S, TURTLE LAKE, WI, 54889",L,55,126293263,000300
"2767 S Oneida St, Green Bay, WI, 54304",,,7528510.0,,,False,,,,,,
"3794 E Hwy 20, Nice, CA, 95464",,,124987.0,,,False,,,,,,
"309 Main Ave S, Hankinson, ND, 58041",2025,077,626447.0,46.0702,-96.90207,True,Exact,"309 MAIN AVE S, HANKINSON, ND, 58041",R,38,181258883,971400
"353 Route 165, Preston, CT, 63658",,,917528.0,,,False,,,,,,
"204 Main St S, Towner, ND, 58788",2519,049,448721.0,48.348907,-100.40517,True,Non_Exact,"204 MAIN ST N, TOWNER, ND, 58788",L,38,199840772,955600
"103 Hwy 16, Presho, SD, 57568",,,1771508.0,,,False,,,,,,
"17 N Leroux St, Flagstaff, AZ, 86001",,,7557882.0,,,False,,,,,,
"1800 SE Highway 101 Ste B, Lincoln City, OR, 97367",,,1766355.0,,,False,,,,,,
"2264 M 119, Petoskey, MI, 49770",2048,047,7429048.0,45.396255,-84.90409,True,Non_Exact,"2264 STATE HWY 119, PETOSKEY, MI, 49770",L,26,133982667,970400
"4411 S Ironwood Dr, South Bend, IN, 46614",2027,141,1793588.0,41.631878,-86.215576,True,Non_Exact,"4411 S IRONWOOD DR, SOUTH BEND, IN, 46614",R,18,8061839,003200
"2971 W Ramsey St, Banning, CA, 92220",1019,065,560795.0,33.925716,-116.90915,True,Non_Exact,"2971 W RAMSEY ST, BANNING, CA, 92220",R,06,194719979,044101
"121 E Broadway St, Mount Pleasant, MI, 48858",,,663374.0,,,False,,,,,,
"1531 W Olive Ave, Porterville, CA, 93257",2003,107,1473319.0,36.065834,-118.983154,True,Non_Exact,"1531 E OLIVE AVE, PORTERVILLE, CA, 93257",R,06,202811923,003902
"2860 Cerrillos Rd Ste B4, Santa Fe, NM, 87507",3001,049,7615451.0,35.656597,-105.98898,True,Exact,"2860 CERRILLOS RD, SANTA FE, NM, 87507",L,35,645241257,001107
"127 3rd St, Baraboo, WI, 53913",1017,111,662766.0,43.469917,-89.74196,True,Exact,"127 3RD ST, BARABOO, WI, 53913",R,55,86534406,000402
"711 SE Oak Ave, Roseburg, OR, 97470",2017,019,3968488.0,43.2095,-123.34579,True,Exact,"711 SE OAK AVE, ROSEBURG, OR, 97470",L,41,137186316,130000
"133 W Mclaurin St, Greenwood, MS, 38930",,,7433172.0,,,False,,,,,,
"811 I St, Arcata, CA, 95521",5020,023,301562.0,40.86859,-124.0881,True,Exact,"811 I ST, ARCATA, CA, 95521",L,06,112992381,001000
"1055 S Highway 395 Ste 333, Hermiston, OR, 97838",6010,059,7388181.0,45.832092,-119.28265,True,Non_Exact,"1055 S HWY 395, HERMISTON, OR, 97838",R,41,170444397,951200
"402 W Lake St, Friendship, WI, 53934",,,1968866.0,,,False,,,,,,
"1650 S Casino Dr, Laughlin, NV, 89029",2001,003,2596173.0,35.166374,-114.57293,True,Exact,"1650 CASINO DR, LAUGHLIN, NV, 89029",R,32,635224544,005702
"1300 Disc Dr, Sparks, NV, 89436",2017,031,830073.0,39.576607,-119.72161,True,Exact,"1300 DISC DR, SPARKS, NV, 89436",R,32,640024819,003508
"1470 E Highland Ave, San Bernardino, CA, 92404",2004,071,1664449.0,34.135868,-117.255165,True,Non_Exact,"1470 E HIGHLAND AVE, SAN BERNARDINO, CA, 92404",L,06,144656150,006204
"211 E Railway St, Coleman, MI, 48618",,,2014904.0,,,False,,,,,,
"120 Front St, Evanston, WY, 82930",5013,041,1464676.0,41.262577,-110.95692,True,Exact,"120 FRONT ST, EVANSTON, WY, 82930",R,56,637633535,975400
"2331 SW 336th St, Federal Way, WA, 98023",2002,033,1725368.0,47.30009,-122.36737,True,Non_Exact,"2331 SW 336TH ST, FEDERAL WAY, WA, 98023",L,53,186651100,030312
"501 Main St, Murdo, SD, 57559",,,80432.0,,,False,,,,,,
"1700 Victorian Ave, Sparks, NV, 89431",3036,031,7297966.0,39.535248,-119.76558,True,Exact,"1700 VICTORIAN AVE, SPARKS, NV, 89431",R,32,107049001,001901
"9508 Canyon Rd E, Puyallup, WA, 98371",1010,053,7235466.0,47.170742,-122.35709,True,Exact,"9508 CANYON RD E, PUYALLUP, WA, 98371",L,53,184633256,071100
"7418 Us 64, Blanco, NM, 87412",2623,045,762197.0,36.723747,-107.821754,True,Non_Exact,"7418 US HWY 64, BLANCO, NM, 87412",L,35,127364595,000706
"964 Paseo Del Pueblo Norte, Taos, NM, 87571",4029,055,7589479.0,36.425262,-105.57357,True,Non_Exact,"964 PSO DEL PUEBLO NORTE, TAOS, NM, 87571",L,35,159930176,940100
"1701 Auburn Way S, Auburn, WA, 98002",4022,033,1851772.0,47.29142,-122.206184,True,Exact,"1701 AUBURN WAY S, AUBURN, WA, 98002",R,53,634322340,031100
"5865 Adobe Rd, Twentynine Palms, CA, 92277",,,4006727.0,,,False,,,,,,
"1525 Us Highway 31 S, Manistee, MI, 49660",,,2241387.0,,,False,,,,,,
"1955 S Casino Dr Ste 242, Laughlin, NV, 89029",2005,003,7430142.0,35.161423,-114.57462,True,Exact,"1955 CASINO DR, LAUGHLIN, NV, 89029",L,32,636485124,005702
"4 W Main St, Walla Walla, WA, 99362",,,660808.0,,,False,,,,,,
"1726 S Main St, Willits, CA, 95490",6005,045,7294033.0,39.3896,-123.34637,True,Non_Exact,"1726 S MAIN ST, WILLITS, CA, 95490",L,06,67320340,010700
"14071 U S Highway 190 E, Livingston, TX, 77351",,,7416706.0,,,False,,,,,,
"109 S State St, San Jacinto, CA, 92583",1001,065,1771804.0,33.787365,-116.97194,True,Exact,"109 STATE ST, SAN JACINTO, CA, 92583",L,06,194755421,043602
"310 Arbutus Ave, Manistique, MI, 49854",2103,153,7404035.0,45.953053,-86.24479,True,Exact,"310 ARBUTUS AVE, MANISTIQUE, MI, 49854",R,26,636265757,000300
"6139 S Virginia St, Reno, NV, 89502",1000,031,424706.0,39.469448,-119.785545,True,Non_Exact,"6139 SOUTH VIRGINIA ST, RENO, NV, 89502",R,32,107103793,001012
"208 S Church Ave, Louisville, MS, 39339",,,1468317.0,,,False,,,,,,
"2316 Meridian Ave E, Puyallup, WA, 98371",,,1667018.0,,,False,,,,,,
"4534 W North Ave, Milwaukee, WI, 53208",1007,079,1950811.0,43.06063,-87.970535,True,Non_Exact,"4534 W NORTH AVE, MILWAUKEE, WI, 53208",R,55,77732357,009100
"12645 S Virginia St, Reno, NV, 89511",2000,031,1853666.0,39.41857,-119.75634,True,Non_Exact,"12645 SOUTH VIRGINIA ST, RENO, NV, 89511",R,32,629032269,001010
"5291 Lower Wyandotte Rd, Oroville, CA, 95966",4020,007,446115.0,39.48072,-121.53055,True,Exact,"5291 LOWER WYANDOTTE RD, OROVILLE, CA, 95966",R,06,68455723,003100
"615 W Stewart, Puyallup, WA, 98371",,,1434903.0,,,False,,,,,,
"146 Walnut St, Spooner, WI, 54801",3067,129,664339.0,45.826492,-91.88754,True,Exact,"146 WALNUT ST, SPOONER, WI, 54801",R,55,196342243,950500
"205 W Mitchell St, Petoskey, MI, 49770",,,7530726.0,,,False,,,,,,
"26817 88th Ave NW, Stanwood, WA, 98292",,,961072.0,,,False,,,,,,
"67555 E Palm Canyon Dr, Cathedral City, CA, 92234",2007,065,1703584.0,33.78858,-116.48272,True,Non_Exact,"67555 E PALM CANYON DR, CATHEDRAL CTY, CA, 92234",R,06,636595788,941000
"236 S Main St, Marksville, LA, 71351",,,2714776.0,,,False,,,,,,
"1301 N Us Highway 31, Petoskey, MI, 49770",2083,047,2912481.0,45.369442,-84.98366,True,Exact,"1301 US HWY 31, PETOSKEY, MI, 49770",R,26,133999820,970800
"35300 Highway 41 Ste 101, Coarsegold, CA, 93614",,,7323224.0,,,False,,,,,,
"1203 Columbia Ave, Bridgeport, WA, 98813",3003,017,129106.0,48.004993,-119.66511,True,Non_Exact,"1203 COLUMBIA BLVD, BRIDGEPORT, WA, 98813",R,53,156903694,950100
"1221 Riverside Dr, Mount Vernon, WA, 98273",1025,057,1469564.0,48.431953,-122.33528,True,Exact,"1221 RIVERSIDE DR, MOUNT VERNON, WA, 98273",L,53,183676086,952200
"2120 Main St, Susanville, CA, 96130",2003,035,251562.0,40.414265,-120.64389,True,Exact,"2120 MAIN ST, SUSANVILLE, CA, 96130",L,06,126951940,040304
"1517 Commercial Ave, Anacortes, WA, 98221",2030,057,365646.0,48.509426,-122.612625,True,Exact,"1517 COMMERCIAL AVE, ANACORTES, WA, 98221",R,53,183641807,940600
"425 E College Way Ste 100, Mount Vernon, WA, 98273",1023,057,7266000.0,48.435852,-122.33458,True,Exact,"425 COLLEGE WAY, MOUNT VERNON, WA, 98273",R,53,183650360,952200
"195 M 66 Hwy, Charlevoix, MI, 49720",,,903918.0,,,False,,,,,,
"305 South Blvd, Baraboo, WI, 53913",4029,111,7254955.0,43.465004,-89.74529,True,Exact,"305 SOUTH BLVD, BARABOO, WI, 53913",R,55,86535244,000300
"320 S Cambridge Ln, Flagstaff, AZ, 86001",,,2652917.0,,,False,,,,,,
"461 N Eastern Blvd, Montgomery, AL, 36117",1006,101,1469004.0,32.372616,-86.209206,True,Exact,"461 EASTERN BLVD, MONTGOMERY, AL, 36117",L,01,1544113,005403
"3490 Palmer Dr Ste K, Shingle Springs, CA, 95682",3019,017,967692.0,38.661137,-120.96525,True,Exact,"3490 PALMER DR, SHINGLE SPGS, CA, 95682",R,06,641277917,030803
"79714 Highway 2, Moyie Springs, ID, 83845",4302,021,2209170.0,48.639004,-116.05528,True,Non_Exact,"79714 US HWY 2, MOYIE SPRINGS, ID, 83845",L,16,169232646,970100
"276 W Main St, Norwich, CT, 63605",,,7451170.0,,,False,,,,,,
"691 N Ramona Blvd, San Jacinto, CA, 92583",2003,065,803409.0,33.79114,-116.96766,True,Non_Exact,"691 N RAMONA BLVD, SAN JACINTO, CA, 92583",L,06,194755425,043602
"520 W Washington St, Sequim, WA, 98382",,,2270295.0,,,False,,,,,,
"324 E Main Ave, Brewster, WA, 98812",,,1683767.0,,,False,,,,,,
"137 North St, Houlton, ME, 47301",,,353382.0,,,False,,,,,,
"801 N Main St, LAnse, MI, 49946",3028,013,740058.0,46.7649,-88.44537,True,Non_Exact,"801 N MAIN ST, LANSE, MI, 49946",R,26,184178603,000100
"4897 Danforth Rd, Escanaba, MI, 49829",2072,041,246726.0,45.782936,-87.12145,True,Exact,"4897 DANFORTH RD, ESCANABA, MI, 49829",L,26,181947924,970500
"1253 E Green Bay St, Shawano, WI, 54166",1077,115,1860155.0,44.78216,-88.58903,True,Non_Exact,"1253 E GREEN BAY ST, SHAWANO, WI, 54166",R,55,126864156,100400
"12390 Edgemere Blvd, El Paso, TX, 79938",2001,141,1893275.0,31.792274,-106.26009,True,Exact,"12390 EDGEMERE BLVD, EL PASO, TX, 79938",R,48,642466995,010330
"500 3rd St, Carlton, MN, 55718",,,928693.0,,,False,,,,,,
"811 Howard St, Greenwood, MS, 38930",1036,083,1998600.0,33.51422,-90.180756,True,Exact,"811 HOWARD ST, GREENWOOD, MS, 38930",R,28,1048709,950800
"27800 Landau Blvd Steb 105, Cathedral City, CA, 92234",1072,065,7215190.0,33.846306,-116.47585,True,Exact,"27800 LANDAU BLVD, CATHEDRAL CTY, CA, 92234",L,06,608983028,044904
"4835 Yellowstone Ave, Pocatello, ID, 83202",,,1450587.0,,,False,,,,,,
"102 W Washington Ave, Veblen, SD, 57270",,,2713282.0,,,False,,,,,,
"17 Crowder Rd, Okanogan, WA, 98840",2067,047,1468066.0,48.34831,-119.5939,True,Exact,"17 CROWDER RD, OKANOGAN, WA, 98840",L,53,157348483,940200
"2120 Bienville Blvd, Ocean Springs, MS, 39564",4000,059,2048793.0,30.41627,-88.806915,True,Exact,"2120 BIENVILLE BLVD, OCEAN SPRINGS, MS, 39564",R,28,635274471,040500
"65 Main St, Battle Creek, MI, 49014",1004,025,739769.0,42.31449,-85.17805,True,Exact,"65 MAIN ST, BATTLE CREEK, MI, 49014",L,26,11727114,000600
"1315 Auburn Way N, Auburn, WA, 98002",2000,033,2214399.0,47.31945,-122.2215,True,Exact,"1315 AUBURN WAY N, AUBURN, WA, 98002",L,53,637628760,030501
"7159 Guide Meridian Rd, Lynden, WA, 98264",,,7430827.0,,,False,,,,,,
"542 Jamacha Rd, El Cajon, CA, 92019",1011,073,1701142.0,32.78974,-116.93036,True,Exact,"542 JAMACHA RD, EL CAJON, CA, 92019",R,06,195721265,015704
"1667 S San Jacinto Ave, San Jacinto, CA, 92583",,,7615739.0,,,False,,,,,,
"407 SE 19th St, Pendleton, OR, 97801",,,7347491.0,,,False,,,,,,
"101 Main Ave N, Park Rapids, MN, 56470",3049,057,663823.0,46.92295,-95.06006,True,Exact,"101 MAIN AVE N, PARK RAPIDS, MN, 56470",L,27,608302832,070600
"21302 State Route 410 E, Bonney Lake, WA, 98391",,,989564.0,,,False,,,,,,
"21115 State Route 410 E, Bonney Lake, WA, 98391",,,7430431.0,,,False,,,,,,
"990 Broyles Ranch Rd, Battle Mountain, NV, 89820",1012,015,930274.0,40.641735,-116.94771,True,Exact,"990 BROYLES RANCH RD, BATTLE MTN, NV, 89820",L,32,140227912,000300
"421 Paul Bunyan Dr NW, Bemidji, MN, 56601",1054,007,1969163.0,47.45518,-94.862,True,Non_Exact,"421 PAUL BUNYAN DR SE, BEMIDJI, MN, 56601",L,27,617460008,450701
"1 9th Ave SE, Watertown, SD, 57201",,,1528271.0,,,False,,,,,,
"32230 Sage Rd, Hemet, CA, 92544",2023,065,1749220.0,33.6534,-116.94223,True,Exact,"32230 SAGE RD, HEMET, CA, 92544",R,06,194803449,043304
"1560 Western Ave, Green Bay, WI, 54303",3000,009,535391.0,44.52577,-88.06067,True,Exact,"1560 WESTERN AVE, GREEN BAY, WI, 54303",R,55,148099096,000401
"27112 132nd Ave SE, Kent, WA, 98042",,,1521118.0,,,False,,,,,,
"18318 State Route 410 E, Bonney Lake, WA, 98391",,,187691.0,,,False,,,,,,
"31 Main Ave N, Bagley, MN, 56621",1155,029,664175.0,47.522022,-95.39853,True,Exact,"31 MAIN AVE N, BAGLEY, MN, 56621",L,27,168114089,000100
"2001 E 2nd St, Reno, NV, 89502",1039,031,1454211.0,39.527462,-119.78665,True,Non_Exact,"2001 E 2ND ST, RENO, NV, 89502",L,32,107048212,002107
"321 54th Ave E, Tacoma, WA, 98424",1018,053,1522180.0,47.25461,-122.35672,True,Exact,"321 54TH AVE E, TACOMA, WA, 98424",L,53,184647824,940002
"19271 Best Rd, Mount Vernon, WA, 98273",3064,057,1770541.0,48.36581,-122.430046,True,Exact,"19271 BEST RD, MOUNT VERNON, WA, 98273",R,53,636677334,952100
"W7105 Green Valley Rd, Spooner, WI, 54801",1060,129,7394565.0,45.80748,-91.900375,True,Exact,"W7105 GREEN VALLEY RD, SPOONER, WI, 54801",R,55,196353843,950600
"9738 S Virginia St Ste G, Reno, NV, 89511",1007,031,7308836.0,39.44197,-119.771576,True,Non_Exact,"9738 SOUTH VIRGINIA ST, RENO, NV, 89511",L,32,107103563,002205
"640 State Route 20 Ste A, Sedro Woolley, WA, 98284",5027,057,7246414.0,48.50329,-122.23064,True,Non_Exact,"640 STATE ST, SEDRO WOOLLEY, WA, 98284",L,53,183643770,951500
"320 Main St, Littlefork, MN, 56653",2159,071,472893.0,48.39634,-93.55796,True,Exact,"320 MAIN ST, LITTLEFORK, MN, 56653",R,27,176478583,790300
"42021 E Florida Ave, Hemet, CA, 92544",2001,065,3521419.0,33.747753,-116.92744,True,Exact,"42021 FLORIDA AVE, HEMET, CA, 92544",R,06,194758391,043311
"102 State Rd, Dowagiac, MI, 49047",4013,027,924465.0,41.9846,-86.12571,True,Exact,"102 STATE RD, DOWAGIAC, MI, 49047",L,26,22579294,001900
"3170 Bienville Blvd, Ocean Springs, MS, 39564",5004,059,7609325.0,30.412243,-88.78047,True,Exact,"3170 BIENVILLE BLVD, OCEAN SPRINGS, MS, 39564",L,28,89273942,040700
"34151 Date Palm Dr Ste H, Cathedral City, CA, 92234",2000,065,1526222.0,33.80024,-116.45805,True,Exact,"34151 DATE PALM DR, CATHEDRAL CTY, CA, 92234",R,06,195075684,941100
"9515 State Road 16, Onalaska, WI, 54650",,,526754.0,,,False,,,,,,
"2 Us 27 S, Lake Placid, FL, 33852",,,1925074.0,,,False,,,,,,
"2130 E Highland Ave, San Bernardino, CA, 92404",3014,071,373397.0,34.135868,-117.24113,True,Non_Exact,"2130 E HIGHLAND AVE, SAN BERNARDINO, CA, 92404",L,06,144995216,007403
"1409 W Aztec Blvd, Aztec, NM, 87410",2034,045,7428761.0,36.82675,-108.00967,True,Non_Exact,"1409 W AZTEC BLVD, AZTEC, NM, 87410",R,35,127404722,000612
"266 N San Gorgonio Ave, Banning, CA, 92220",,,119530.0,,,False,,,,,,
"3356 I 75 Business Spur, Sault Sainte Marie, MI, 49783",,,1617532.0,,,False,,,,,,
"406 N Military Ave, Green Bay, WI, 54303",,,7469534.0,,,False,,,,,,
"1307 Broadway, El Cajon, CA, 92021",5001,073,1417254.0,32.8077,-116.93533,True,Exact,"1307 BROADWAY, EL CAJON, CA, 92021",R,06,612881117,016402
"674 S Main St, Myrtle Creek, OR, 97457",4030,019,1462905.0,43.026382,-123.29252,True,Non_Exact,"674 N MAIN ST, MYRTLE CREEK, OR, 97457",L,41,137233306,180000
"5505 20th St E, Tacoma, WA, 98424",2002,053,7483202.0,47.23896,-122.35572,True,Exact,"5505 20TH ST E, TACOMA, WA, 98424",L,53,184632033,940003
"304 S Wapato Ave, Wapato, WA, 98951",1020,077,1932165.0,46.44589,-120.419876,True,Non_Exact,"304 S WAPATO AVE, WAPATO, WA, 98951",L,53,184904124,940004
"1058 W Harvard Ave, Roseburg, OR, 97471",4004,019,7463322.0,43.214058,-123.361496,True,Non_Exact,"1058 W HARVARD AVE, ROSEBURG, OR, 97471",R,41,137186168,140000
"107 8th Ave W Ste 107, Williston, ND, 58801",,,7452952.0,,,False,,,,,,
"224 N Moon Rd, El Paso, TX, 79927",,,1612450.0,,,False,,,,,,
"17125 SE 272nd St Ste 24, Kent, WA, 98042",,,365637.0,,,False,,,,,,
"3495 S Virginia St, Reno, NV, 89502",1004,031,960669.0,39.491695,-119.79637,True,Non_Exact,"3495 SOUTH VIRGINIA ST, RENO, NV, 89502",R,32,107052571,001008
"2420 Government St, Ocean Springs, MS, 39564",3009,059,7601515.0,30.4134,-88.80425,True,Exact,"2420 GOVERNMENT ST, OCEAN SPRINGS, MS, 39564",R,28,89271174,040600
"205 W Thames St, Norwich, CT, 63606",,,7494459.0,,,False,,,,,,
"7907 Cajon Rd, El Cajon, CA, 92021",3005,073,118886.0,32.82092,-116.933464,True,Exact,"7907 CAJON RD, EL CAJON, CA, 92021",R,06,645501666,016806
"600 N Prospect St, Porterville, CA, 93257",,,7503846.0,,,False,,,,,,
"1081 Steamboat Pkwy, Reno, NV, 89521",1018,031,3663933.0,39.4227,-119.73951,True,Exact,"1081 STEAMBOAT PKWY, RENO, NV, 89521",L,32,107114386,002207
"3522 W Wisconsin Ave, Milwaukee, WI, 53208",1026,079,893762.0,43.038773,-87.95793,True,Non_Exact,"3522 W WISCONSIN AVE, MILWAUKEE, WI, 53208",R,55,77739960,012300
"8011 Pacific Hwy E, Tacoma, WA, 98422",1031,033,1468527.0,47.264065,-122.335785,True,Exact,"8011 PACIFIC HWY E, TACOMA, WA, 98422",L,53,642836123,030304
"10369 State Highway 789, Riverton, WY, 82501",,,1530379.0,,,False,,,,,,
"1314 E 72nd St Ste G1, Tacoma, WA, 98404",,,2016704.0,,,False,,,,,,
"12249 2nd St, Northome, MN, 56661",,,80051.0,,,False,,,,,,
"219 W Pima St Ste B, Gila Bend, AZ, 85337",1039,013,7163907.0,32.947548,-112.715576,True,Non_Exact,"219 E PIMA ST, GILA BEND, AZ, 85337",R,04,128152320,723305
"4607 Olive Hwy, Oroville, CA, 95966",3008,007,747136.0,39.510437,-121.487854,True,Exact,"4607 OLIVE HWY, OROVILLE, CA, 95966",L,06,68423501,002602
"91 Military St, Houlton, ME, 47302",,,490191.0,,,False,,,,,,
"110 Michigan Ave W, Walker, MN, 56484",,,969466.0,,,False,,,,,,
"989 S Main St, Heber City, UT, 84032",,,7567630.0,,,False,,,,,,
"710 Spring St, Petoskey, MI, 49770",2047,047,1449848.0,45.370384,-84.97081,True,Exact,"710 SPRING ST, PETOSKEY, MI, 49770",L,26,133984736,970800
"155 Joiner Pkwy, Lincoln, CA, 95648",4009,061,1821170.0,38.887974,-121.31317,True,Exact,"155 JOINER PKWY, LINCOLN, CA, 95648",L,06,638564283,021403
"115 Ferrari Ranch Rd, Lincoln, CA, 95648",1025,061,2596979.0,38.87428,-121.30385,True,Exact,"115 FERRARI RANCH RD, LINCOLN, CA, 95648",L,06,634345293,023300
"215 Doddridge Ave, Cloquet, MN, 55720",3011,017,7081244.0,46.712765,-92.46052,True,Exact,"215 DODDRIDGE AVE, CLOQUET, MN, 55720",R,27,162672979,070200
"1620 S 312th St, Federal Way, WA, 98003",2006,033,7334036.0,47.322384,-122.31286,True,Non_Exact,"1620 S 312TH ST, FEDERAL WAY, WA, 98003",L,53,638039699,030006
"1537 SW Highway 97, Madras, OR, 97741",3054,031,7528275.0,44.614967,-121.13506,True,Exact,"1537 HWY 97, MADRAS, OR, 97741",R,41,153250819,960202
"250 NE Garden Valley Blvd Ste 3, Roseburg, OR, 97470",3019,019,7370280.0,43.226704,-123.35769,True,Non_Exact,"250 NW GARDEN VALLEY BLVD, ROSEBURG, OR, 97470",R,41,137186023,120000
"4157 NW Highway 101 Ste 101, Lincoln City, OR, 97367",1048,041,286248.0,44.997204,-124.00094,True,Non_Exact,"4157 US HWY 101, LINCOLN CITY, OR, 97367",L,41,640033065,950303
"4636 Fieldbrook Rd, McKinleyville, CA, 95519",1052,023,749444.0,40.964523,-124.035965,True,Exact,"4636 FIELDBROOK RD, MCKINLEYVILLE, CA, 95519",L,06,113024206,010300
